ID,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60
10096,734.4461669921875,1020.7090454101562,730.33642578125,1035.5048828125,735.5529174804688,1023.484619140625,719.7255249023438,1031.4256591796875,726.19580078125,1025.337646484375,735.95703125,1028.078857421875,734.7987060546875,1038.1844482421875,731.632080078125,1030.49365234375,736.5297241210938,1032.687255859375,731.638671875,1030.2088623046875,731.182373046875,1033.4285888671875,729.3582763671875,1021.3541259765625,740.886474609375,1035.54833984375,729.942626953125,1024.2462158203125,730.9429931640625,1030.165771484375,735.632080078125,1027.746826171875,721.4273681640625,1025.46240234375,737.8953857421875,1030.995361328125,729.76025390625,1023.57861328125,736.4797973632812,1022.6138305664062,731.9168701171875,1038.312255859375,731.5697021484375,1025.03466796875,736.9862060546875,1026.7412109375,727.7760620117188,1031.687744140625,730.4556274414062,1028.886474609375,735.4788818359375,1025.2900390625,731.9161987304688,1028.091796875,724.0245361328125,1040.879150390625,733.122802734375,1027.0474853515625,739.4246215820312,1040.895263671875
10116,548.6633911132812,1272.7451171875,545.08837890625,1276.88037109375,544.6795043945312,1283.1544189453125,551.4100341796875,1268.934326171875,544.2539672851562,1269.0699462890625,549.494384765625,1279.337646484375,546.7572631835938,1278.5572509765625,550.1129150390625,1268.36279296875,547.7905883789062,1275.243408203125,552.231689453125,1269.119140625,545.2562866210938,1272.748046875,550.373291015625,1269.1923828125,547.3728637695312,1273.7213134765625,549.3626708984375,1277.0665283203125,548.3143310546875,1268.3282470703125,546.8760375976562,1272.348876953125,550.9688110351562,1271.858642578125,548.6866455078125,1273.93115234375,546.4452514648438,1276.81787109375,548.1939086914062,1267.8515625,545.2964477539062,1266.946044921875,546.18310546875,1268.7769775390625,548.4661254882812,1270.0267333984375,546.47607421875,1275.280029296875,545.3629150390625,1286.2078857421875,547.6819458007812,1268.95654296875,546.6401977539062,1274.20849609375,548.3626708984375,1267.843994140625,548.5155639648438,1269.6905517578125,550.5567626953125,1274.5706787109375
10161,1944.076416015625,646.7218017578125,1939.793212890625,652.6299438476562,1944.3673095703125,655.06689453125,1945.0718994140625,656.098876953125,1931.617431640625,653.3433227539062,1929.58935546875,657.6426391601562,1942.5728759765625,652.6317749023438,1942.60009765625,652.0970458984375,1938.537353515625,653.8599243164062,1942.172607421875,651.1583251953125,1942.462890625,656.34521484375,1940.24365234375,654.85546875,1927.7816162109375,655.7568969726562,1940.6632080078125,658.7908325195312,1944.522705078125,657.6275634765625,1947.333984375,661.5802001953125,1937.44677734375,656.0222778320312,1944.000732421875,663.2823486328125,1937.1851806640625,652.0993041992188,1937.3721923828125,651.0073852539062,1941.6973876953125,660.3827514648438,1937.75341796875,656.3831176757812,1946.244873046875,657.3790283203125,1940.757568359375,656.8258056640625,1947.9952392578125,659.002197265625,1948.87548828125,659.419677734375,1938.4107666015625,659.2849731445312,1937.99853515625,661.4754028320312,1942.2435302734375,660.5623779296875,1948.541015625,659.0241088867188
10165,1938.2705078125,651.625,1927.3431396484375,653.2745971679688,1940.081298828125,654.7529296875,1941.4566650390625,653.0859985351562,1937.8216552734375,653.1781616210938,1940.632080078125,657.4818115234375,1941.323974609375,654.27587890625,1937.15771484375,654.9468994140625,1941.48583984375,663.5069580078125,1938.43798828125,653.7557373046875,1941.33154296875,651.181884765625,1930.2237548828125,656.972412109375,1936.9095458984375,660.740966796875,1942.5550537109375,659.098388671875,1936.6878662109375,654.4674682617188,1940.5955810546875,657.846923828125,1932.54833984375,661.2642822265625,1946.317626953125,656.4698486328125,1945.441650390625,656.5845947265625,1937.848876953125,664.4945068359375,1939.626708984375,660.302978515625,1941.959228515625,661.4244384765625,1945.365478515625,657.8634033203125,1941.798095703125,656.1488647460938,1937.88134765625,661.128662109375,1939.849365234375,659.8135986328125,1948.0721435546875,658.2081298828125,1934.7166748046875,662.5739135742188,1935.4400634765625,657.7244873046875,1938.610107421875,663.633056640625
10189,1978.8897705078125,695.8482666015625,1968.3299560546875,698.6573486328125,1978.524658203125,699.9542236328125,1974.592041015625,698.84912109375,1970.085205078125,699.0611572265625,1964.695556640625,702.974365234375,1976.8421630859375,694.2379150390625,1977.4415283203125,696.9213256835938,1977.2427978515625,696.0279541015625,1981.7972412109375,699.4649658203125,1979.78955078125,701.8226318359375,1977.4228515625,701.3082885742188,1961.4981689453125,702.864990234375,1973.031005859375,699.3889770507812,1973.4453125,700.080810546875,1981.668701171875,702.5692138671875,1973.0380859375,702.3028564453125,1982.57080078125,701.1948852539062,1975.63525390625,697.2235107421875,1975.289794921875,699.04736328125,1976.7144775390625,702.5230712890625,1973.804931640625,695.4462280273438,1979.1439208984375,704.468994140625,1974.98583984375,695.0615844726562,1985.218017578125,700.8978271484375,1988.0390625,703.9913330078125,1975.5140380859375,699.5458374023438,1969.5882568359375,704.5260009765625,1980.112548828125,699.75634765625,1980.198974609375,702.9989013671875
10196,1957.329833984375,689.292236328125,1961.354736328125,694.1011352539062,1956.7757568359375,691.7501220703125,1962.545654296875,693.5513305664062,1954.257080078125,686.7627563476562,1954.4384765625,688.9132690429688,1950.3941650390625,690.847412109375,1950.2781982421875,689.8448486328125,1965.8084716796875,691.806884765625,1957.77880859375,692.086181640625,1958.600341796875,693.396240234375,1956.57080078125,692.9935302734375,1956.92822265625,695.33349609375,1957.6103515625,695.55224609375,1956.308349609375,692.6087646484375,1958.696533203125,694.0538330078125,1956.9461669921875,694.5738525390625,1957.72607421875,695.89208984375,1957.7464599609375,691.2412719726562,1957.263427734375,696.2171630859375,1947.955322265625,691.7007446289062,1958.168212890625,696.6602783203125,1964.9842529296875,694.715576171875,1957.6949462890625,690.9039916992188,1959.102294921875,698.4301147460938,1952.5384521484375,692.10009765625,1960.25244140625,691.7450561523438,1957.67333984375,697.2061157226562,1957.1177978515625,696.2067260742188,1958.26416015625,698.3088989257812
10200,1962.1121826171875,704.7058715820312,1968.3621826171875,709.735595703125,1959.359130859375,706.2137451171875,1968.2587890625,708.2772827148438,1959.1185302734375,700.99072265625,1959.15185546875,703.8538208007812,1952.7496337890625,705.7930908203125,1952.1612548828125,702.9722290039062,1975.114501953125,706.0968627929688,1962.5350341796875,704.2308959960938,1964.8681640625,707.208984375,1964.720703125,706.2620849609375,1965.76025390625,709.9298095703125,1960.220947265625,709.2115478515625,1962.0972900390625,705.75537109375,1964.3880615234375,706.1355590820312,1963.213623046875,707.5089721679688,1963.489501953125,709.8748779296875,1962.311279296875,705.0127563476562,1963.9163818359375,712.8768920898438,1950.98828125,706.3983154296875,1965.437255859375,712.2800903320312,1972.1365966796875,709.6273193359375,1963.55419921875,705.085205078125,1968.5152587890625,712.2283325195312,1958.3658447265625,706.00390625,1964.944091796875,705.9417114257812,1964.5264892578125,712.6419067382812,1963.00830078125,708.468017578125,1962.855712890625,710.43994140625
10214,1971.743896484375,722.513427734375,1957.5052490234375,724.4169921875,1953.3111572265625,717.9557495117188,1960.4114990234375,716.3839721679688,1960.21923828125,713.2069702148438,1967.851806640625,721.9354858398438,1966.1529541015625,720.31640625,1955.390625,716.1942749023438,1959.0177001953125,717.5890502929688,1965.5750732421875,724.6331787109375,1961.7093505859375,715.9563598632812,1964.5057373046875,716.6104736328125,1958.555419921875,719.7224731445312,1965.834228515625,723.7833251953125,1968.84619140625,716.8838500976562,1966.7393798828125,714.924072265625,1973.532958984375,719.4758911132812,1965.860107421875,716.3414306640625,1962.52099609375,718.4417724609375,1962.11083984375,715.666259765625,1963.6416015625,718.8607177734375,1965.00439453125,717.786865234375,1973.7679443359375,717.558837890625,1964.793701171875,713.6727294921875,1968.16748046875,714.7733764648438,1968.387939453125,719.75830078125,1960.4136962890625,714.9115600585938,1975.759521484375,715.9239501953125,1962.3212890625,716.5465698242188,1963.294921875,719.4952392578125
10219,701.5775146484375,1407.53955078125,698.3192138671875,1410.9317626953125,700.2151489257812,1412.7215576171875,699.9595947265625,1403.54833984375,700.4829711914062,1410.79248046875,694.482666015625,1399.7861328125,695.6407470703125,1413.171142578125,700.6693115234375,1412.13037109375,703.2327270507812,1405.482177734375,700.7762451171875,1411.115478515625,694.6139526367188,1410.539794921875,700.8792724609375,1402.004150390625,702.7850952148438,1411.2330322265625,702.1911010742188,1407.6630859375,699.6580810546875,1403.511474609375,703.9498901367188,1406.7008056640625,698.4610595703125,1407.093017578125,705.5447387695312,1408.6878662109375,700.0791015625,1411.7774658203125,701.5870971679688,1406.6724853515625,703.1124267578125,1413.01171875,697.5706176757812,1411.05712890625,694.22314453125,1406.3543701171875,693.443603515625,1410.2281494140625,700.8440551757812,1406.3370361328125,698.5457763671875,1409.0323486328125,696.816650390625,1408.1251220703125,700.9556884765625,1411.179443359375,703.656005859375,1405.8121337890625,702.4190673828125,1408.3685302734375
10232,1935.84423828125,659.5894775390625,1938.3560791015625,661.9412841796875,1940.727783203125,661.9720458984375,1916.5723876953125,662.28662109375,1941.59228515625,665.9724731445312,1936.004150390625,654.6664428710938,1943.3480224609375,662.03564453125,1936.052978515625,658.4279174804688,1942.341552734375,656.8605346679688,1935.986083984375,665.0870361328125,1936.082275390625,662.7454833984375,1938.6187744140625,662.3792724609375,1932.7994384765625,663.2567749023438,1946.953857421875,664.8024291992188,1942.8837890625,662.9931640625,1939.504638671875,667.708984375,1937.337158203125,666.9064331054688,1943.204833984375,659.1825561523438,1944.2547607421875,663.4200439453125,1942.89892578125,667.7410888671875,1945.77978515625,667.1719360351562,1940.857421875,666.8953247070312,1937.30126953125,666.4371948242188,1938.0081787109375,670.5587768554688,1942.3768310546875,663.6542358398438,1941.76904296875,667.7980346679688,1942.901123046875,667.9949951171875,1939.8388671875,667.6544189453125,1939.714599609375,666.0526123046875,1943.0347900390625,670.4287109375
10240,1972.4249267578125,672.2737426757812,1961.1805419921875,674.0496826171875,1974.22705078125,675.4613037109375,1975.526123046875,673.7877197265625,1971.8739013671875,673.794921875,1974.76171875,678.3167114257812,1975.5489501953125,674.9718017578125,1971.16845703125,675.65771484375,1975.6124267578125,684.4856567382812,1972.5814208984375,674.3270263671875,1975.5777587890625,671.8006591796875,1964.151123046875,677.7600708007812,1970.922607421875,681.436279296875,1976.66455078125,679.925048828125,1970.80712890625,675.2958984375,1974.6656494140625,678.60791015625,1966.3331298828125,681.9816284179688,1980.471923828125,677.225341796875,1979.552001953125,677.296630859375,1971.870361328125,685.3840942382812,1973.711669921875,681.1455078125,1976.05322265625,682.26171875,1979.4833984375,678.603515625,1975.90380859375,676.9376220703125,1971.8924560546875,681.85546875,1973.845458984375,680.548583984375,1982.2449951171875,679.0106811523438,1968.65576171875,683.3141479492188,1969.280029296875,678.4892578125,1972.62939453125,684.5360107421875
10242,567.7398071289062,1220.258544921875,570.752197265625,1220.055908203125,572.9310913085938,1224.55517578125,568.6947631835938,1223.0614013671875,567.487060546875,1211.54736328125,562.7192993164062,1214.1990966796875,566.344482421875,1225.986572265625,579.8912963867188,1216.833984375,566.315185546875,1221.355224609375,572.2164916992188,1222.8214111328125,570.4349365234375,1199.6322021484375,572.5989990234375,1220.5513916015625,571.57373046875,1218.6103515625,575.0469970703125,1224.6016845703125,572.9649047851562,1222.760498046875,572.2821044921875,1225.416748046875,575.4063720703125,1224.1234130859375,570.2827758789062,1221.8526611328125,572.0596923828125,1218.9169921875,567.8419189453125,1213.251220703125,567.2042846679688,1221.3499755859375,576.0438842773438,1209.861572265625,571.152587890625,1219.5867919921875,575.2188110351562,1215.6898193359375,573.9620971679688,1207.3701171875,572.17724609375,1214.62255859375,565.4710083007812,1214.702392578125,565.9392700195312,1219.398681640625,575.7299194335938,1215.5887451171875,567.6963500976562,1224.534912109375
10250,1939.745849609375,648.2432861328125,1932.818359375,650.9763793945312,1942.60546875,651.4361572265625,1944.100341796875,649.3623046875,1942.174072265625,651.6528930664062,1942.585693359375,654.7039794921875,1944.22265625,652.182861328125,1940.2738037109375,651.8248291015625,1943.0009765625,660.2703857421875,1941.89453125,652.6734008789062,1944.884033203125,648.189208984375,1931.140625,653.7809448242188,1942.9071044921875,660.4171752929688,1944.361083984375,654.6075439453125,1938.95654296875,652.6364135742188,1941.4283447265625,655.5814208984375,1935.7684326171875,658.4500732421875,1947.410400390625,653.8438720703125,1946.495849609375,652.6725463867188,1940.837890625,661.3355102539062,1945.27783203125,658.1091918945312,1945.579833984375,656.299072265625,1946.6617431640625,656.2122192382812,1943.328125,652.130126953125,1940.0933837890625,655.5213012695312,1943.103759765625,658.542724609375,1949.9381103515625,657.8509521484375,1937.398193359375,659.4078979492188,1936.259765625,655.8206787109375,1939.7353515625,660.2626953125
10251,2024.529296875,695.9482421875,2017.6251220703125,703.0250244140625,2024.2506103515625,704.483642578125,2024.505615234375,704.3009033203125,2013.02294921875,703.2553100585938,2007.4573974609375,706.2024536132812,2021.012451171875,701.754638671875,2021.570068359375,700.562255859375,2020.545166015625,704.0411987304688,2023.27734375,703.1907348632812,2020.824462890625,707.669921875,2022.8948974609375,704.4326171875,2007.4375,705.5703125,2019.7646484375,706.3560791015625,2022.52880859375,708.1634521484375,2027.85791015625,710.8153076171875,2016.7369384765625,706.2647705078125,2026.3111572265625,711.2510986328125,2018.370849609375,701.5730590820312,2017.247314453125,701.213134765625,2023.2353515625,710.5786743164062,2016.567138671875,706.8341064453125,2026.5057373046875,709.4622802734375,2019.4835205078125,703.2044067382812,2028.6279296875,709.1473999023438,2032.4150390625,707.8013305664062,2018.8580322265625,707.29443359375,2018.924072265625,711.164306640625,2023.300048828125,709.3355712890625,2028.6507568359375,708.43701171875
10278,1518.441162109375,541.5107421875,1522.7783203125,542.45947265625,1525.4737548828125,543.0747680664062,1505.8310546875,544.405517578125,1527.069091796875,546.44091796875,1522.7969970703125,535.739013671875,1524.6876220703125,544.565673828125,1522.39501953125,538.55712890625,1527.3905029296875,540.4386596679688,1521.23876953125,545.6800537109375,1520.551513671875,544.0750732421875,1524.753662109375,544.0888671875,1516.688232421875,543.9973754882812,1528.641357421875,545.2005615234375,1527.307861328125,543.2166748046875,1522.4034423828125,546.4816284179688,1521.835693359375,546.5006103515625,1527.526611328125,540.9404296875,1528.8951416015625,544.5160522460938,1525.36083984375,546.3641967773438,1527.76220703125,545.27490234375,1524.95263671875,545.6444091796875,1523.198974609375,546.3529052734375,1525.104248046875,551.6720581054688,1526.22998046875,544.720458984375,1524.3173828125,548.158447265625,1528.7890625,547.5887451171875,1524.2255859375,546.9080810546875,1524.402099609375,545.273193359375,1525.327880859375,550.0664672851562
10279,237.41375732421875,1072.2396240234375,238.2835235595703,1072.2156982421875,237.33377075195312,1074.2532958984375,238.9092254638672,1074.26025390625,238.38954162597656,1075.3680419921875,235.43875122070312,1074.23095703125,237.1894073486328,1068.88818359375,238.578125,1071.9989013671875,237.4659423828125,1074.470703125,236.5706329345703,1070.6937255859375,236.8423614501953,1072.430419921875,238.8076171875,1073.6636962890625,235.86846923828125,1073.362060546875,238.2164764404297,1066.1102294921875,236.9547119140625,1079.8853759765625,237.5277862548828,1073.806884765625,234.3760986328125,1074.830322265625,238.560791015625,1071.5289306640625,237.41461181640625,1068.991455078125,238.92066955566406,1071.5458984375,238.94424438476562,1070.253662109375,235.36611938476562,1077.7833251953125,237.96041870117188,1070.8187255859375,238.7069091796875,1071.4644775390625,236.1306610107422,1073.2840576171875,236.69993591308594,1067.772216796875,239.33963012695312,1071.39794921875,237.90115356445312,1071.6456298828125,235.46495056152344,1076.45751953125,237.42726135253906,1067.872802734375
10281,1730.3310546875,563.3521728515625,1726.92333984375,557.2001342773438,1724.431640625,559.989013671875,1723.7117919921875,558.7448120117188,1729.77978515625,558.8605346679688,1727.5323486328125,561.4743041992188,1730.334716796875,563.9954223632812,1731.02392578125,559.9838256835938,1714.5535888671875,566.6237182617188,1724.05810546875,559.1212768554688,1726.9869384765625,563.2356567382812,1717.212646484375,563.615478515625,1723.2620849609375,564.6981811523438,1722.6756591796875,563.470947265625,1731.8209228515625,566.3182373046875,1730.7322998046875,561.746337890625,1722.891845703125,561.2863159179688,1724.239501953125,561.3106689453125,1729.67626953125,564.6694946289062,1730.46044921875,561.707763671875,1728.5440673828125,563.83056640625,1725.535400390625,564.40576171875,1727.299560546875,566.1447143554688,1728.58251953125,564.7721557617188,1733.36474609375,568.861083984375,1726.709716796875,564.62890625,1734.943359375,566.8240356445312,1727.697265625,565.7040405273438,1728.3321533203125,568.0665893554688,1729.230712890625,565.1968994140625
10298,1114.7392578125,828.3402099609375,1118.5419921875,827.3417358398438,1113.412841796875,827.2239379882812,1112.208984375,828.0167236328125,1118.112060546875,826.27978515625,1112.76953125,828.8070068359375,1117.446044921875,830.9946899414062,1117.14208984375,828.4066162109375,1110.765869140625,829.3402709960938,1113.1583251953125,830.5394287109375,1111.3590087890625,828.0029296875,1108.6529541015625,824.9964599609375,1118.147705078125,828.18310546875,1115.5537109375,826.0094604492188,1113.5859375,826.0567016601562,1115.041015625,823.4453125,1114.8502197265625,823.2628173828125,1113.1246337890625,825.9859008789062,1115.295166015625,824.906005859375,1115.829833984375,826.609375,1118.8511962890625,826.69677734375,1113.0191650390625,828.2257080078125,1111.181640625,828.5429077148438,1118.9927978515625,829.0274658203125,1120.279052734375,831.5501708984375,1114.12646484375,824.472412109375,1118.4471435546875,827.6481323242188,1113.2568359375,828.1618041992188,1115.4530029296875,826.1912841796875,1118.5924072265625,824.6302490234375
